time,f0,VUV,NAQ,QOQ,H1H2,PSP,MDQ,peakSlope,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,F1,F2,F3,F4,F5,VAD
2.245,220.5,1,0.121902331,0.453497299,7.99401419,0.188254465,0.076947487,-0.467543295,-8.455393028,4.348967563,-1.17789714,1.420924337,0.321712348,-0.111476504,-0.434147442,-0.576807604,0.323274167,-0.470096155,0.119943323,-0.097203879,-0.334041224,0.707504009,-0.108735793,-0.089387381,0.276762545,-0.325560927,0.261151061,-0.014959772,-0.193190032,0.350012552,-0.341335358,-0.078496386,0.270886814,385.6019368,3189.398063,4676.56921,6252.19419,9958.819169,0.203059834
2.255,221,1,0.099207737,0.553470025,6.156403258,0.274519529,0.073428358,-0.46857893,-8.362333379,4.318506833,-1.110674332,1.453352403,0.268354393,0.044681587,-0.486401175,-0.530111028,0.261268245,-0.534003133,0.147505249,-0.149289565,-0.286175673,0.715852371,-0.080595367,-0.103153084,0.274021416,-0.317129703,0.191771278,0.136644709,-0.271383101,0.322204608,-0.259259923,-0.193303407,0.304676286,347.8871575,3206.589993,4572.251465,9639.665901,12278.27629,0.20296992
2.265,220.5,1,0.088914208,0.379364908,4.954474115,0.159238849,0.063894223,-0.4686124,-8.362219574,4.292613981,-0.965461691,1.390838006,0.33413056,0.203030777,-0.706238534,-0.44982456,0.126477151,-0.551181482,0.318982089,-0.203177206,-0.252805454,0.628563786,-0.070433456,-0.173204274,0.299420735,-0.258769846,0.110028328,0.268638985,-0.353037477,0.276187613,-0.166287499,-0.283029117,0.395361168,364.3511328,3208,4683.871245,9844.376252,12505.89636,0.203059269
2.275,220,1,0.058569203,0.420048788,6.066263305,0.227413212,0.087770914,-0.466685856,-8.3962563,4.336627976,-0.908481155,1.179063122,0.29121924,0.152271195,-0.728212019,-0.21970105,0.03631749,-0.630378814,0.410755595,-0.241192181,-0.267045117,0.649934562,-0.066781165,-0.158588148,0.351206924,-0.283669655,0.0705378,0.248387485,-0.333193994,0.291797257,-0.209525122,-0.242916873,0.434057423,386.0223811,3208,4694,10056.69565,12550.13465,0.299465087
2.285,219,1,0.140419374,0.495560385,15.37649124,0.24768623,0.1101305,-0.460181472,-8.446431423,4.065272115,-0.736497183,1.376335807,-0.040442575,0.203802067,-0.497522873,-0.392268491,-0.013887452,-0.39424892,0.188633294,-0.145061289,-0.124505752,0.344860182,0.062419182,-0.096659408,0.292755819,-0.16047822,0.008850261,0.141507995,-0.262386147,0.317501109,-0.337438084,-0.061258179,0.363664162,388,3247.544294,4655.35444,10116.64556,12766.99994,0.300167253
2.295,208,1,0.155265949,0.484551658,1.019200377,0.359109665,0.107952039,-0.474286918,-8.592984943,4.019671011,-0.518711428,1.497221217,-0.292738199,0.114376729,-0.188635592,-0.531304627,-0.049476838,-0.17473549,0.145969405,-0.123207695,-0.071799223,0.239759995,-0.01251202,-0.084349319,0.283607756,-0.208708092,-0.034561055,0.229538222,-0.179153277,0.351356889,-0.430056784,-0.058538099,0.266358429,388,3232.478088,5472.695044,10197.31293,12829.15647,0.300249793
2.305,197.5,1,0.159766613,0.502866883,15.7391746,0.187976049,0.163163075,-0.488344195,-8.809388947,3.987486243,-0.525857512,1.527557531,-0.46018851,-0.043275278,0.033492534,-0.600425701,0.002346331,0.031300784,0.140490077,-0.002392255,-0.18314741,0.240829432,0.048256572,-0.300761553,0.28664315,-0.121821621,-0.018639392,0.129736238,-0.152541491,0.324779066,-0.223393216,-0.039062871,-0.00382939,463.3347421,3230,5558.604307,8980.620477,12984.66948,0.300649321
2.315,196.5,1,0.115928118,0.287650878,0.659139308,0.08956698,0.112133372,-0.512838389,-9.520821095,3.981987835,-0.285031436,1.006888846,-0.527652076,-0.049804496,0.231935195,-0.432629681,0.049565845,0.052153289,0.14637118,-0.085579097,-0.184795601,0.411674854,-0.008644054,-0.430990737,0.273709221,-0.033885018,-0.08383679,0.100358103,-0.049260425,0.202106113,-0.242910064,-0.038257662,0.154185712,548.3565535,3230,5648.513386,8826.021444,13006,0.301168897
2.325,195.5,1,0.058950932,0.253678293,10.87593346,0.17553894,0.082978108,-0.45211424,-10.37396931,4.80489249,0.520354513,-0.057237678,-0.050929934,-0.041060698,-0.026728278,-0.216301721,-0.30880763,0.090646013,0.213304247,-0.368154541,-0.01286492,0.489364565,-0.173774171,-0.269193505,0.318806673,0.040727722,-0.253738464,0.0494001,0.112414263,-0.026280434,-0.127037347,0.081372585,0.120347998,596.6891825,5398.074714,8455.644053,10114.82786,11811.46848,0.30122514
2.335,195,1,0.104903627,0.24187377,0.879071304,0.101192856,0.138248687,-0.340138329,-10.74179696,4.846766848,0.622308488,-0.409424582,0.107876156,0.084404976,-0.204813421,-0.143270165,-0.309293441,0.071009197,0.140950663,-0.440287353,-0.035965023,0.596196202,-0.062784417,-0.335859911,0.197130107,0.116387212,-0.279258357,-0.0094488,0.154381792,-0.145576674,-0.086806135,0.240085748,0.030650891,603,5734.799912,8936,10191.19965,11606,0.177752461
2.345,195,1,0.080457206,0.309880386,0.612853345,0.136681399,0.066759694,-0.317527086,-10.84009181,5.077176995,1.116671722,-0.506161636,-0.161828934,0.313149586,-0.08493534,-0.453960376,-0.275765166,0.213279855,0.01114126,-0.336739384,-0.091118709,0.265347234,0.061878847,-0.181391777,0.074850788,0.097647979,0.001438886,-0.07477797,0.032367752,0.044388353,0.093046995,-0.061871843,-0.103981319,603,2902.679039,6236.082762,9448.119145,11517.13776,0.177033112
2.355,195.5,0,0.026814104,0.166210265,-6.388890941,0.111961208,0.078251438,-0.308161685,-10.03480959,4.068050978,0.345159417,0.508459539,-0.610405437,0.083778905,-0.194767396,-0.337830849,-0.135480572,0.074102773,0.154851652,-0.129512679,0.096320911,0.016961517,0.05504041,-0.064533636,0.020086214,-0.053569132,-0.073563714,0.125705444,-0.075703105,0.128491946,-0.028724614,-0.065492887,0.059474378,638.2218996,2326,5685,9090.668602,12733.40472,0.177088661
2.365,221,0,0.02735475,0.163273499,0.948605841,0.071736495,0.097299333,-0.313263033,-8.455549854,2.672818297,-0.796907247,1.076900809,-0.722043292,0.599604711,-0.423519308,-0.100946226,-0.326807692,0.299068167,0.288223737,-0.114673403,-0.013951022,0.002283354,0.104649064,-0.11674841,0.084854692,-0.227417291,0.017858476,0.110140173,0.08849118,-0.049768439,0.014634273,-0.056888878,0.022059295,646,2360.732805,5597.764117,9182.931221,13144.93122,0.177163217
2.375,246,1,0.091909886,0.361074059,1.300358727,0.286949446,0.157137146,-0.375015055,-7.509877223,2.471850563,-0.808306483,1.136521747,-0.642833412,0.895420311,-0.408773985,0.400723911,-0.517219613,0.47904825,0.031368416,0.004498218,-0.260952291,-0.01134646,0.00800904,-0.205256476,0.207509002,-0.306050267,0.231014596,0.014030881,0.043183102,-0.148866481,0.033156629,-0.053204756,0.154109502,577.5125779,2385.723673,5645.487422,9199.276327,13006.78144,0.17720547
2.385,242,1,0.087723901,0.388321486,11.05617082,0.197639501,0.106991039,-0.423523981,-8.009577829,2.882379289,-1.065120593,1.625707684,-0.357122196,0.760984406,-0.299951507,-0.192424282,-0.276072817,0.127161308,0.325594895,-0.317407076,0.022458728,-0.037910017,0.217449218,-0.167009283,0.071519309,-0.147929956,-0.055166426,0.273135114,-0.183149347,0.096988198,-0.091235926,0.048215871,0.075949898,560,2441.024421,5747.779038,9600.055401,12624.66884,0.177148466
2.395,233.5,1,0.177222481,0.473260765,9.577689267,0.189462316,0.142855201,-0.425283604,-8.4050354,3.189232592,-1.148290742,1.362626767,-0.580699898,0.470650231,-0.299510859,-0.349515025,0.23747169,-0.037724375,0.403254343,-0.424259403,0.099613572,0.103985028,-0.150688001,0.012603042,0.091731551,-0.10309961,-0.076903425,0.310264232,-0.342538998,0.225308853,0.016420737,-0.227529998,0.262920338,393.6723875,2571.816137,6020.878227,9611.203432,12515.75405,0.179157757
2.405,224,1,0.170598796,0.628186577,4.446480432,0.215339755,0.105952209,-0.423523378,-8.202490674,3.636126688,-0.754574971,1.539904615,-0.443968281,0.600591251,-0.37743422,-0.220583811,0.233419881,-0.282423332,0.46729177,-0.501200479,0.054922478,0.143313884,-0.139138423,0.141222803,-0.106661665,-0.109352385,-0.033250652,0.249453565,-0.232717002,0.152111349,0.084161077,-0.262542017,0.267608338,2117.213851,3918.581614,6126.776428,9516.447144,12182.47348,0.179033336
2.415,217.5,1,0.11942659,0.539694997,2.156795962,0.139180754,0.074361165,-0.425248224,-8.073852987,3.922081437,-0.689898734,1.597688916,-0.387675149,0.548780416,-0.708591777,-0.157812094,0.273434694,-0.493538234,0.654259318,-0.71804325,-0.052139706,0.404903112,-0.167599794,0.300968394,-0.215993123,-0.200813433,0.286514617,0.115043475,-0.419969377,0.230460955,0.070389771,-0.376082927,0.500295145,2654.231767,4295.712666,6152.768233,9350.331563,12047.71267,0.178713049
2.425,215.5,1,0.086047247,0.36451167,2.648800715,0.098963303,0.06689873,-0.436584165,-8.085963378,4.091751462,-0.755412013,1.285393748,-0.325493622,0.554136781,-0.648632254,-0.217491983,0.248273792,-0.502274907,0.649762689,-0.757907436,-0.052031434,0.501203599,-0.350732549,0.356623967,-0.004186953,-0.275530133,0.385428335,0.046427233,-0.525199341,0.320825786,0.022295301,-0.446232877,0.657842905,945.2059499,3138.784385,6222.335973,9126.739935,12068.79824,0.198919616
2.435,214.5,1,0.098338807,0.532052693,1.367650889,0.174647504,0.068979562,-0.444375307,-8.15233379,4.225866892,-0.919086942,1.090429681,-0.108408369,0.489582088,-0.741651823,-0.161067348,0.283211824,-0.59646311,0.560597072,-0.604018486,-0.067655076,0.598285782,-0.457242066,0.274429888,0.139024254,-0.337808237,0.398099234,0.075692396,-0.575263207,0.36126592,0.023323586,-0.384396835,0.540504286,360.2905129,2860.236581,6291.599658,9174.946069,11734.87128,0.198191603
2.445,213.5,1,0.105429339,0.625731032,2.223204236,0.309092912,0.079111761,-0.452731005,-8.299486496,4.356426564,-0.988294049,1.138274743,0.167459471,0.244424816,-0.795222901,-0.260795099,0.350178493,-0.591195058,0.57584653,-0.53907032,-0.13703872,0.68914758,-0.590673004,0.235879353,0.179053054,-0.333713099,0.482634287,0.012204383,-0.542308814,0.352329112,0.021028222,-0.36560652,0.465036077,396.8200511,2968.640102,6355.588449,9385.868654,11621.7684,0.19469095
2.455,212.5,1,0.122368489,0.455904475,10.64196431,0.170580263,0.069730566,-0.487770097,-8.655200209,4.359051189,-0.696894764,1.127548908,0.153651423,0.085978231,-0.695769647,-0.398046609,0.24264549,-0.476622711,0.475299541,-0.416814687,-0.040686268,0.731543435,-0.641258344,0.136169674,0.119536382,-0.356869167,0.595908465,-0.066766939,-0.478846233,0.451412857,-0.114813697,-0.381086369,0.487103077,469.6619136,3069.180078,6374,9438.187207,10458.49474,0.192560187
2.465,211.5,1,0.14340957,0.522717695,8.41358572,0.359499386,0.087784559,-0.528984666,-9.365442769,4.728621158,0.013165216,0.500961232,0.086752637,0.420362283,-0.386656831,-0.728157844,0.121316927,-0.054523711,0.113204671,-0.43047651,0.17488115,0.583707825,-0.631061665,0.196363816,0.109331825,-0.365010489,0.603981561,-0.280416799,-0.318437616,0.569228555,-0.275976218,-0.285974514,0.385574825,510.2679297,3085.73207,5043.608129,7414.551295,10074.79352,0.174162826
2.475,211,1,0.139026659,0.36726625,7.301490444,0.152384462,0.078145613,-0.538674214,-9.778636336,5.125101618,0.389308891,0.183904,0.264561201,0.545417658,-0.213121946,-0.733395092,-0.013805485,0.292412697,0.01277149,-0.423473336,0.20029301,0.468874132,-0.488107077,0.084367314,-0.032219805,-0.203912819,0.518433093,-0.441161682,-0.175325551,0.662168302,-0.266363458,-0.322270251,0.281571992,428.9416953,3049.647232,4530.723232,6613.058305,10047.27677,0.154855945
2.485,211,1,0.186002393,0.36414655,8.587705462,0.123392325,0.097905515,-0.522523388,-10.04782894,5.238024817,0.485630534,-0.124550465,0.422170081,0.452001257,-0.240498654,-0.548193218,-0.057440817,0.20843128,0.049023375,-0.308909005,-0.022527402,0.310206834,-0.080076252,-0.123260303,-0.134442394,0.201841075,0.378287786,-0.527048729,-0.175124533,0.547212047,-0.172365764,-0.289433828,0.22207772,329.6014039,3064.863674,4565,7723.298433,9984.136326,0.154241094
2.495,211.5,1,0.195054001,0.573487603,10.76979762,0.304177297,0.144932482,-0.469516961,-10.21615316,5.129788107,0.351513305,-0.086431492,0.695969122,0.248034917,-0.427490147,-0.389591529,0.070273782,0.00946411,0.036205404,-0.064251268,-0.240188617,0.210310982,0.289080368,-0.3667365,-0.098759536,0.363232692,0.00873802,-0.310434245,-0.065290908,0.269999663,-0.032772613,-0.183587529,0.095840125,343.8918065,3050.62542,4565,8233.142647,11405.22583,0.149082269
2.505,211.5,1,0.116788478,0.536267095,5.618876497,0.174597523,0.111235731,-0.428227474,-10.22733952,4.803967316,0.146162552,0.211151439,0.794645459,0.031094021,-0.335774626,-0.115415622,0.132714526,-0.175331983,-0.054744141,0.228439945,-0.394413011,0.025176548,0.433920839,-0.481605467,-0.040914867,0.410109001,-0.173903174,-0.11852443,0.0693367,-0.020712285,0.093536161,-0.112743963,-0.045966362,352.3815071,2910.191066,4565,8085.924073,12284.42743,0.139990841
2.515,208.5,1,0.133537914,0.450272063,7.982137592,0.163294924,0.146746904,-0.416164006,-9.702051879,4.545013534,-0.132775171,0.649548905,0.442529434,-0.085799203,-0.136466872,-0.067660611,-0.014589118,-0.275770373,0.074235881,0.13995709,-0.433443107,0.067345286,0.388299373,-0.384657648,-0.027675437,0.333856805,-0.065902486,-0.072939102,-0.101079547,0.010391381,0.153518908,-0.126898621,-0.049478196,358.3796329,2856.016758,4579.016758,9080.370629,12332.60361,0.14312513
2.525,208.5,1,0.152603626,0.529216437,6.372455764,0.226227979,0.066940758,-0.421301298,-9.143596049,4.299592766,-0.358951082,1.198775319,0.11393437,-0.143287734,-0.110505263,-0.210649738,-0.061709684,-0.27754027,0.228895027,-0.080244374,-0.305124603,0.220936496,0.201457247,-0.25204382,0.031753688,0.165024916,0.004359671,-0.0028197,-0.28129702,0.176209489,0.127176925,-0.158705611,0.048193992,1996.707337,3942.169126,5395.470407,9716.907297,12290.0927,0.143668751
2.535,211,1,0.115336756,0.496719993,2.415086372,0.161792292,0.076856224,-0.442955434,-8.672782178,3.862932803,-0.75449174,1.640705644,-0.053295464,0.172683615,-0.206980137,-0.397490714,0.07888499,-0.290635627,0.236676794,-0.225359203,-0.071316773,0.242509635,-0.001256824,-0.096441356,0.001144759,0.106794338,-0.020002908,0.042456499,-0.233257494,0.157892983,0.092482321,-0.19072063,0.164311179,1278.163154,3568.363261,6011.091013,9204.021573,12234.06551,0.143803707
2.545,211,1,0.112024956,0.618557758,1.896668987,0.205886702,0.069619644,-0.450874476,-8.103127731,3.70905306,-1.198394247,1.663085962,-0.214529632,0.489669174,-0.434818873,-0.513178517,0.246040077,-0.378560149,0.261546933,-0.320811731,0.027230399,0.251518066,-0.083865529,0.083010537,-0.101988186,0.081267964,0.010742423,0.06527399,-0.191373309,0.081371883,0.132551893,-0.293868821,0.226223769,397.1067603,2746.89324,6132.592161,8858.733945,12079.35446,0.143805892
2.555,211,1,0.087433414,0.588315816,1.914830864,0.142340158,0.066568237,-0.455724525,-7.718873601,3.945263455,-1.391004891,1.398844771,-0.340711282,0.505913949,-0.654983843,-0.459848138,0.379374008,-0.422397477,0.495752915,-0.387366011,-0.039363766,0.307017344,-0.214588552,0.183480201,-0.119787918,-0.067057658,0.094441097,0.176107542,-0.252915189,0.077716119,0.217847061,-0.432105899,0.277177319,606.335863,2576.119972,6132.559986,8850,10388.91261,0.143806152
2.565,211,1,0.110983541,0.46200775,7.028851245,0.110665501,0.068500168,-0.447012911,-7.559045168,4.184579432,-1.550511828,1.103161096,-0.417689806,0.435310036,-0.763697401,-0.314386991,0.376052171,-0.412344703,0.834920961,-0.409440511,-0.092050062,0.385023929,-0.443366013,0.243544733,-0.074020423,-0.296284574,0.13973943,0.285358302,-0.302977757,0.114808141,0.261681857,-0.516616677,0.383841503,742.852759,2491.098161,4903.429761,7287.956377,9405.754598,0.153626332
2.575,210.5,1,0.116674144,0.555507221,8.909213129,0.174790025,0.080196933,-0.440720183,-7.554846878,4.438469571,-1.6574742,0.756295283,-0.419035985,0.211094376,-0.728695868,-0.154342817,0.312323088,-0.404995234,0.92172688,-0.28379194,-0.183307651,0.388927309,-0.527042821,0.265923598,0.059277819,-0.445146997,0.176483559,0.300855427,-0.342917148,0.174466038,0.179413113,-0.502055248,0.436864359,821.4618254,2393.560997,4173.770952,6280.878007,9287.790044,0.162443711
2.585,210,1,0.116433825,0.542554241,8.645621228,0.16295145,0.080907386,-0.441028705,-7.666857482,4.79628385,-1.658011382,0.506194317,-0.288394895,-0.025394919,-0.454657528,-0.1098672,0.330124381,-0.299045706,0.822406016,-0.147102521,-0.353963093,0.361239075,-0.578318656,0.216002186,0.261064365,-0.576431186,0.341764639,0.219044427,-0.422131762,0.347830444,-0.070790209,-0.361157802,0.399673826,863.9727311,2299.054538,4249.319656,6433.653075,9453.910623,0.192538573
2.595,209,1,0.118814067,0.458071988,8.151501076,0.143907728,0.077549297,-0.435099884,-7.799076484,5.170428083,-1.70451194,0.313492954,-0.04541855,-0.289674833,-0.194334298,-0.029056661,0.271321867,-0.156386754,0.694059564,-0.068776625,-0.417553145,0.326113932,-0.682398314,0.196856199,0.41285234,-0.716769305,0.531003382,0.081226133,-0.435874423,0.542733162,-0.324099734,-0.200868553,0.329761337,906.4836368,2214.032726,3820.685912,6516.498521,9735.029768,0.261356511
2.605,206,1,0.111511668,0.471864853,8.596543759,0.130319371,0.067546588,-0.431899745,-7.884354591,5.437016098,-1.817437584,0.062541585,0.229994886,-0.458709224,-0.027642937,0.162257258,0.039302941,0.124511285,0.508487474,-0.188426029,-0.178902944,0.071984613,-0.619086344,0.225948259,0.349084853,-0.551577207,0.405259381,0.095508916,-0.31522555,0.423351761,-0.295057152,-0.175792123,0.269464841,903.0054575,2175,3419.016372,5198.947612,8038.965418,0.293703621
2.615,203,1,0.101705909,0.446506243,7.91399672,0.113585379,0.063828667,-0.423500419,-8.054711872,5.797980038,-1.895176084,-0.285374916,0.612121157,-0.677531148,0.14800909,0.316908653,-0.288003998,0.480611705,0.314380604,-0.333956517,0.122676614,-0.177705702,-0.50655101,0.270148718,0.176775496,-0.309462467,0.230608946,0.073611503,-0.144076344,0.215328493,-0.13039595,-0.189386423,0.200154214,928.0108965,2129.989103,3313.989103,4060.496481,6523.494552,0.297998845
2.625,199.5,1,0.092761651,0.623091379,4.456716826,0.186918257,0.061603743,-0.409102383,-8.101007178,5.763409117,-2.023044271,-0.33628414,0.686742772,-0.773089986,0.260275317,0.367992171,-0.37035501,0.521087123,0.278390998,-0.383927384,0.135928522,-0.176651998,-0.502082808,0.310831299,0.175541303,-0.283143354,0.240462437,0.023202053,-0.12683354,0.180384687,-0.052300981,-0.203535512,0.112189339,1013.032708,2089,3273,4080.247827,6480.983646,0.378299651
2.635,195,1,0.083488483,0.454517198,-1.388209348,0.252810733,0.0535808,-0.394858468,-8.117353716,5.662049057,-2.19017701,-0.341572805,0.731144132,-0.843639968,0.275423332,0.403517404,-0.402708155,0.511080715,0.260762036,-0.409580264,0.146299436,-0.230708397,-0.493284339,0.365201165,0.198607733,-0.275218412,0.235098402,0.019376059,-0.20128358,0.256059888,-0.052815913,-0.247955445,0.153009411,1000.931534,2067.47274,3284.013947,4070,6481.52726,0.514683618
2.645,185,1,0.069812386,0.392863827,6.332451207,0.104144003,0.061063971,-0.400060056,-8.176960484,5.507905327,-2.326159258,-0.275738603,0.656483827,-0.870303895,0.181578032,0.352672516,-0.399955152,0.52856604,0.286539076,-0.449920099,0.225893297,-0.226357381,-0.525557793,0.405353367,0.192059155,-0.242582738,0.214641109,-0.033706558,-0.179306313,0.258074834,-0.073530483,-0.239765795,0.191568151,989.5655905,2035.236287,3284.236287,5271.132467,7577.414215,0.538992237
2.655,177,1,0.120444525,0.502863216,7.790477866,0.205308405,0.064294227,-0.426316384,-8.275621884,5.216705821,-2.432314225,-0.265659402,0.472351854,-0.937509133,0.166923978,0.163536729,-0.381860845,0.472305531,0.145181592,-0.341811568,0.182381482,-0.226814052,-0.463115073,0.363110922,0.236447055,-0.183202549,0.244505243,-0.049768031,-0.189253207,0.256169283,-0.075182169,-0.243634789,0.207757921,992.4239724,1993.415336,3293.549071,6493.937451,8761.125099,0.547711913
2.665,180.5,1,0.125343909,0.476398964,4.788770178,0.368638499,0.096328297,-0.43975997,-8.283066162,4.766640512,-2.301684206,0.172374937,0.00581552,-0.722253741,0.347139462,-0.291588704,0.097931838,0.367736397,-0.139946991,0.067832121,-0.050968836,-0.292275069,-0.176693509,0.06648434,0.384172086,-0.010493232,-0.065185211,0.156093007,-0.280501178,0.08833044,0.085777293,-0.322699199,0.192485287,926.9400232,2000.119954,3306.203267,6419.880046,8818.736756,0.548451165
2.675,183.5,0,0.070518639,0.370176331,3.178140241,0.247194975,0.065305333,-0.383869809,-8.338282758,4.715312545,-1.880824689,0.703466453,-0.017226851,-0.599203304,0.432646977,-0.436079541,0.148456306,0.367525824,-0.221536308,0.306402786,-0.071946775,-0.417442394,-0.18532995,-0.192135822,0.260294688,0.042722257,0.033655309,0.232649264,-0.163804305,0.062691344,0.056799685,-0.441680284,0.173742599,972.7256574,2055.557873,3304.557873,6383.557873,8807,0.539872516
2.685,183,0,0.058829588,0.308816525,2.651337067,0.206220352,0.062785096,-0.297695338,-8.150291387,4.559644801,-1.977982422,0.522899647,-0.307464414,-0.206341453,0.259481756,-0.410054882,0.405719555,0.173550335,0.054533915,0.17971624,-0.135668294,-0.169316761,-0.314021567,0.081836768,0.181986306,-0.128870353,0.092654539,-0.028761465,-0.100207526,0.126393542,0.024747904,-0.273213968,0.128524625,1064.762775,2669.185737,4577.173077,7560.764135,9456.668327,0.539818535
2.695,238.5,0,0.047140537,0.24745672,2.124533892,0.16524573,0.060264859,-0.259184218,-8.574869958,4.176083289,-1.280457157,0.729305589,-0.601848324,0.050099762,0.073439951,-0.470830575,0.514274737,-0.140749457,0.120023309,0.119441498,-0.191822844,-0.165635116,-0.49359158,0.231855795,0.226475278,-0.117028935,0.124452977,-0.035077993,-0.009429012,0.066209589,-0.018400634,-0.15264956,-0.049906346,965.0114478,2409.184818,4854.781867,6666.781298,11602.75576,0.541462853
2.705,294,0,0.035451486,0.186096915,1.597730717,0.124271107,0.057744622,-0.234209827,-8.575881613,3.458801544,-0.82615962,0.859986456,-0.739724562,0.317183069,-0.53071009,-0.148006716,0.192183213,-0.089550963,0.038593925,-0.013172455,0.006441164,-0.397705807,-0.22589087,0.348265567,0.270091131,-0.182030081,0.133916348,0.041348323,-0.211895364,0.050420923,0.034929366,-0.054397855,-0.023990364,854.2071994,1947.235828,5383.373183,6430.316587,13278.16459,0.541645352
2.715,294,0,0.023762436,0.12473711,1.070927542,0.083296484,0.055224385,-0.212883637,-8.27172101,2.227782428,-0.993289398,1.173881072,-1.228130339,0.552932218,-0.805460348,0.119390941,-0.072489218,0.162688533,-0.055700463,-0.13074618,0.153326323,-0.375338087,0.067473661,-0.052733293,0.207720462,-0.131923948,0.075216371,0.023025163,0.058926245,0.06829127,-0.111447611,0.047334023,0.071849923,904,3196.843516,8551.072527,10348.39757,13072.31297,0.278640986
2.725,235,0,0.012073385,0.063377304,0.544124368,0.042321861,0.052704149,-0.202441496,-7.620983602,1.742866538,-0.602753074,1.763553434,-1.312715462,1.043894934,-0.769467516,0.161892602,-0.082062647,0.056286042,-0.15674996,-0.082984949,0.334318159,-0.151028098,0.149656526,-0.180124832,0.222825761,-0.300380943,0.076141587,0.036973829,0.080062946,0.005204588,-0.116967321,0.034532345,0.048830099,878.511016,2947.218923,6517.012073,7523.051653,12920,0.256562782
2.735,176,0,0.000384334,0.002017499,0.017321193,0.001347238,0.050183912,-0.195380933,-7.64101497,1.644882432,-0.341518948,1.705736839,-1.230010543,0.94174968,-0.697203372,0.192625256,-0.399267941,0.165246636,-0.173694314,0.125692782,0.092923263,-0.024820824,0.06992467,-0.072430229,0.178261988,-0.280068571,0.072294198,-0.113022282,0.228195406,-0.06106899,0.046667116,-0.067143699,-0.065883412,1406.408556,2763.352199,4984.4983,5397.418974,12878.21576,0.173028609
2.745,235.5,1,0.020158416,0.175254167,-1.39427234,0.089085372,0.079547917,-0.194718524,-7.528452486,1.600071801,-0.129495139,1.739093954,-1.214189166,1.159006537,-0.618083008,0.26390675,-0.404701787,0.3371786,-0.179526523,0.03680948,-0.138280979,-0.10377078,0.17391707,0.032837063,0.081227954,-0.188273484,0.191254871,-0.156395774,0.081353921,-0.101320497,0.185237204,-0.202422033,0.104341426,2247.296963,3203.182815,7762.669962,9322.017971,12812,0.169091562
2.755,295.5,1,0.037658662,0.167654091,-1.095376093,0.160156108,0.074437394,-0.213011425,-7.900627081,1.554234248,-0.318182512,1.511268575,-1.191518422,1.19886959,-0.774549472,0.075433354,-0.321779125,0.22708268,-0.305622894,0.049281571,-0.036027169,-0.182796919,0.009101223,0.112640054,0.206611463,-0.158362469,0.116194226,-0.219794374,0.156863162,-0.128602625,0.159039312,-0.198491725,0.198911791,1549.251704,2730.18265,7346.527866,10265.65813,12592.42206,0.135277557
2.765,258,0,0.022702333,0.178288467,-3.479740473,0.547952575,0.136267497,-0.292651566,-8.045245064,1.505895926,-0.178294768,1.538560802,-1.237667634,1.073960839,-0.825974297,0.231376159,-0.41346465,0.114154283,-0.296356951,0.114710376,0.012798163,-0.095469668,-0.016302412,-0.036786325,0.084955631,-0.142412974,0.209858732,-0.202560767,0.188510972,-0.138019339,0.010843134,-0.063987981,0.225300479,434.3238639,2046,6463.971096,10217.15483,12209,0.119905329
2.775,217,0,0.007021205,0.062632022,-0.29929374,1.426958161,0.101641479,-0.394714391,-7.805146294,1.673276526,-0.113106783,1.471962523,-1.152990027,1.137923729,-0.807160336,0.335544662,-0.385365946,0.199198611,-0.137701147,0.176733989,-0.082585555,-0.26976086,0.094460427,0.067655552,0.077712117,-0.12148462,0.237840066,-0.245618201,0.176950415,-0.172076553,0.051125375,-0.059616946,0.204372548,323,3516.042337,7697.433546,10386.62013,12282.74109,0.108743147
2.785,213.5,1,0.030335949,0.130704374,1.653630064,0.2382591,0.147203229,-0.453216911,-8.025671001,1.67513794,0.089898164,1.715361129,-1.060438253,0.97684262,-0.88857242,0.340219584,-0.392225111,0.256380969,-0.1567044,0.11214187,0.049943292,-0.097553857,0.154357164,-0.023381525,-0.02528974,-0.244011622,0.304886143,-0.195009145,0.166154192,-0.144820063,0.141980629,-0.115012046,0.038376808,323,5719.682329,9034.96505,11038.76338,12531.59635,0.102459102
2.795,212,1,0.162355289,0.474441492,12.76609089,0.259115918,0.106920444,-0.478083652,-8.156562576,1.993896673,-0.05549584,1.608122177,-0.826554554,0.895507932,-0.744286638,0.304554492,-0.475606417,0.220294336,-0.157975741,-0.020866729,0.107716577,-0.10896855,0.089804617,-0.151402562,0.280678513,-0.257981733,0.19863795,-0.110206371,0.042128275,0.016953012,-0.064048,-0.005346768,0.094868132,323,4436,7332.101799,11140.29825,12782.09506,0.102253215
